CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
348531674,12-15-2015,16:48:00,12-15-2015,16:49:00,12-28-2015,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,1054851,181458,40.66446375,-73.74551757,"(40.664463748, -73.745517566)"
131504649,12-15-2015,16:45:00,,,12-28-2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,FRONT OF,RESIDENCE - APT. HOUSE,986885,152964,40.58653477,-73.99051458,"(40.586534773, -73.990514582)"
107617400,12-15-2015,11:30:00,,,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,1021438,252793,40.86046306,-73.86556105,"(40.860463064, -73.865561049)"
184163873,12-14-2015,20:00:00,12-28-2015,09:34:00,12-28-2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,1040862,183902,40.67127246,-73.7959207,"(40.671272462, -73.795920698)"
149654790,12-14-2015,20:00:00,12-28-2015,15:30:00,12-28-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,1042373,198127,40.71030691,-73.79035098,"(40.710306913, -73.790350983)"
935745352,12-14-2015,13:20:00,12-14-2015,13:21:00,12-28-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,1052684,185359,40.6751881,-73.75328895,"(40.675188096, -73.753288952)"
216406590,12-14-2015,12:06:00,12-15-2015,17:24:00,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,1012851,182782,40.66833312,-73.89690224,"(40.668333118, -73.896902238)"
198381848,12-14-2015,11:30:00,12-14-2015,11:30:00,12-28-2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,999473,232728,40.80545562,-73.94501344,"(40.805455616, -73.945013437)"
208322736,12-14-2015,11:00:00,,,12-28-2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE-HOUSE,1014743,171664,40.63781034,-73.89013234,"(40.637810337, -73.890132339)"
239434501,12-14-2015,00:01:00,12-24-2015,23:59:00,12-28-2015,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,NA,NA,
753630517,12-13-2015,21:00:00,,,12-28-2015,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,NA,NA,
655102191,12-13-2015,17:00:00,,,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,1002384,250799,40.85504983,-73.93444958,"(40.855049831, -73.934449579)"
548173674,12-13-2015,09:00:00,12-28-2015,11:30:00,12-28-2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,FRONT OF,STREET,1042680,216946,40.76195826,-73.78908019,"(40.761958257, -73.789080191)"
482590158,12-11-2015,15:40:00,12-11-2015,15:50:00,12-28-2015,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,CHAIN STORE,999637,227795,40.79191559,-73.94443235,"(40.791915591, -73.944432345)"
256752606,12-11-2015,14:00:00,12-11-2015,18:00:00,12-28-2015,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,RESIDENCE-HOUSE,1045728,199712,40.71463467,-73.77823503,"(40.714634672, -73.778235028)"
904350783,12-11-2015,05:46:00,12-11-2015,05:48:00,12-28-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESTAURANT/DINER,998674,157786,40.59975885,-73.94806006,"(40.599758853, -73.948060061)"
756486502,12-10-2015,18:00:00,,,12-28-2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,1007942,243354,40.83460233,-73.9143845,"(40.834602331, -73.914384501)"
193446124,12-10-2015,12:00:00,,,12-28-2015,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,989741,215196,40.75734632,-73.98018137,"(40.757346324, -73.980181368)"
751780337,12-10-2015,09:00:00,,,12-28-2015,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE-HOUSE,1009068,169942,40.63310153,-73.91058621,"(40.633101533, -73.910586207)"
871718234,12-10-2015,06:20:00,12-10-2015,06:22:00,12-28-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,995644,182657,40.66802889,-73.95892922,"(40.668028885, -73.958929217)"
544507485,12-09-2015,15:40:00,12-28-2015,11:40:00,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE-HOUSE,1014140,254813,40.86603508,-73.89193542,"(40.866035075, -73.891935417)"
987724143,12-09-2015,11:00:00,,,12-28-2015,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,HIGHWAY/PARKWAY,1036015,193357,40.69725389,-73.81332097,"(40.697253893, -73.813320968)"
387686699,12-08-2015,07:24:00,,,12-28-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE-HOUSE,999446,171582,40.63762472,-73.94524901,"(40.637624716, -73.945249009)"
170976882,12-08-2015,00:01:00,12-28-2015,01:30:00,12-28-2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE - APT. HOUSE,999060,167196,40.62558673,-73.94664942,"(40.625586727, -73.946649424)"
295607718,12-07-2015,23:53:00,12-27-2015,23:53:00,12-28-2015,352,CRIMINAL TRESPASS,203,"TRESPASS 3, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,REAR OF,RESIDENCE-HOUSE,1026971,260898,40.88268374,-73.84550676,"(40.882683735, -73.845506757)"
876065478,12-07-2015,08:00:00,12-24-2015,08:30:00,12-28-2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,992745,231451,40.80195963,-73.96931771,"(40.801959631, -73.969317708)"
117841952,12-06-2015,00:01:00,12-06-2015,23:59:00,12-28-2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,993974,219605,40.76944425,-73.96489574,"(40.769444253, -73.964895735)"
309689510,12-05-2015,20:00:00,12-22-2015,15:15:00,12-28-2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,REAR OF,OTHER,963147,171912,40.63851839,-74.0760383,"(40.638518387, -74.076038302)"
240341976,12-05-2015,13:00:00,,,12-28-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,1024389,241131,40.82844141,-73.85496255,"(40.828441408, -73.854962548)"
196693894,12-05-2015,12:00:00,12-28-2015,12:30:00,12-28-2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,988406,180025,40.66081098,-73.98502183,"(40.660810982, -73.985021832)"
392220710,12-05-2015,03:00:00,12-05-2015,05:00:00,12-28-2015,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,997477,166968,40.62496342,-73.95235252,"(40.62496342, -73.952352518)"
367242715,12-04-2015,00:01:00,12-05-2015,23:59:00,12-28-2015,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,992115,229385,40.79628961,-73.97159567,"(40.796289606, -73.971595673)"
262735632,12-03-2015,15:10:00,12-03-2015,15:15:00,12-28-2015,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,1016268,227533,40.79115187,-73.88437192,"(40.791151867, -73.884371919)"
469361735,12-03-2015,09:24:00,12-28-2015,11:04:00,12-28-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,1022998,256750,40.87131711,-73.85989854,"(40.871317107, -73.859898538)"
730849302,12-03-2015,09:00:00,,,12-28-2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,HOSPITAL,1017326,259857,40.87986793,-73.88039168,"(40.879867934, -73.880391681)"
204351510,12-03-2015,08:30:00,12-03-2015,11:30:00,12-28-2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,1005567,153747,40.58865871,-73.92325086,"(40.588658714, -73.923250856)"
590043588,12-03-2015,07:51:00,12-18-2015,07:49:00,12-28-2015,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CLOTHING/BOUTIQUE,991975,217123,40.76263378,-73.9721154,"(40.762633776, -73.972115403)"
574324691,12-02-2015,09:00:00,12-02-2015,09:30:00,12-28-2015,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,1024367,206006,40.7320328,-73.85525177,"(40.732032802, -73.855251767)"
228033124,12-02-2015,00:00:00,12-28-2015,00:00:00,12-28-2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE - APT. HOUSE,1033894,218247,40.76558286,-73.82078629,"(40.76558286, -73.820786286)"
774168977,12-01-2015,22:30:00,12-01-2015,23:00:00,12-28-2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,939162,160533,40.60719583,-74.16238323,"(40.607195834, -74.162383233)"
432747228,12-01-2015,19:00:00,12-01-2015,19:05:00,12-28-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,INSIDE,OTHER,1009213,253160,40.8615134,-73.90975492,"(40.861513399, -73.909754921)"
684065204,12-01-2015,09:00:00,,,12-28-2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,OTHER,1014605,256477,40.87060066,-73.89024669,"(40.870600658, -73.890246693)"
351281174,12-01-2015,00:00:00,,,12-28-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,1032380,259229,40.87807502,-73.82595788,"(40.878075016, -73.825957883)"
681561063,11-30-2015,15:00:00,12-28-2015,10:45:00,12-28-2015,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,OTHER,983903,200257,40.71634415,-74.00125319,"(40.716344152, -74.001253193)"
463995657,11-30-2015,12:00:00,,,12-28-2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,1057964,208196,40.7378276,-73.73400406,"(40.737827601, -73.734004055)"
350139894,11-28-2015,18:00:00,12-28-2015,05:00:00,12-28-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,940216,168652,40.62948607,-74.15864028,"(40.629486071, -74.158640277)"
711825870,11-28-2015,14:00:00,,,12-28-2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,992991,149236,40.57629823,-73.96853582,"(40.576298232, -73.968535819)"
537995167,11-28-2015,11:00:00,,,12-28-2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,1012362,256352,40.870265,-73.89835724,"(40.870265001, -73.898357239)"
307706979,11-27-2015,20:30:00,,,12-28-2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,BUS (NYC TRANSIT),1020734,239126,40.82295411,-73.86818047,"(40.822954113, -73.868180466)"
143675636,11-27-2015,09:00:00,11-29-2015,23:59:00,12-28-2015,112,THEFT-FRAUD,772,COMPUTER TAMPER/TRESSPASS,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,STORE UNCLASSIFIED,999902,183191,40.66948809,-73.94357907,"(40.669488093, -73.943579065)"
683926584,11-25-2015,14:20:00,11-25-2015,14:35:00,12-28-2015,355,OFFENSES AGAINST THE PERSON,181,"IMPRISONMENT 2,UNLAWFUL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,,STREET,988079,192030,40.69376215,-73.98619363,"(40.693762148, -73.98619363)"
843134673,11-24-2015,20:30:00,12-28-2015,12:00:00,12-28-2015,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,1009057,259021,40.87760049,-73.9102972,"(40.877600489, -73.910297197)"
731182621,11-24-2015,00:00:00,12-24-2015,17:00:00,12-28-2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE - APT. HOUSE,950011,157851,40.59988286,-74.12329766,"(40.599882857, -74.123297659)"
515810499,11-23-2015,14:42:00,12-02-2015,07:00:00,12-28-2015,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,FACTORY/WAREHOUSE,1033675,193888,40.69872474,-73.82175581,"(40.69872474, -73.821755807)"
487278038,11-23-2015,00:01:00,12-27-2015,09:00:00,12-28-2015,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,980560,172636,40.64052999,-74.01329739,"(40.640529985, -74.013297392)"
833296906,11-22-2015,08:00:00,12-12-2015,23:00:00,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,1005175,218893,40.76747058,-73.92445997,"(40.767470582, -73.924459965)"
306052997,11-20-2015,23:48:00,,,12-28-2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,RESIDENCE - APT. HOUSE,1017019,185083,40.6746344,-73.88186651,"(40.674634398, -73.881866507)"
236403360,11-20-2015,09:00:00,,,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE-HOUSE,997741,177573,40.65407148,-73.95138028,"(40.654071479, -73.951380283)"
940082383,11-19-2015,13:00:00,,,12-28-2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,OPPOSITE OF,STREET,982001,197697,40.70931728,-74.00811349,"(40.709317281, -74.008113493)"
696469766,11-17-2015,17:00:00,11-17-2015,17:30:00,12-28-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,1000068,237698,40.81909584,-73.94285249,"(40.819095837, -73.942852488)"
338496109,11-13-2015,19:00:00,11-15-2015,14:00:00,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,1040346,197366,40.70823124,-73.79766871,"(40.708231237, -73.797668713)"
255542256,11-12-2015,13:00:00,,,12-28-2015,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,COMMERCIAL BUILDING,1011145,259653,40.87932902,-73.90274428,"(40.879329017, -73.902744276)"
641172550,11-11-2015,14:00:00,,,12-28-2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,1011711,248986,40.85004961,-73.90074123,"(40.850049605, -73.900741228)"
156237053,11-11-2015,12:30:00,,,12-28-2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE-HOUSE,995724,174752,40.64633129,-73.95865429,"(40.646331289, -73.958654288)"
995568008,11-10-2015,08:00:00,12-25-2015,08:00:00,12-28-2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,962436,167303,40.62586594,-74.07858523,"(40.625865938, -74.078585227)"
837448745,11-08-2015,12:00:00,12-07-2015,12:00:00,12-28-2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,999998,226211,40.7875673,-73.94313233,"(40.787567301, -73.943132332)"
384489190,11-05-2015,17:00:00,12-21-2015,09:12:00,12-28-2015,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,RESIDENCE - APT. HOUSE,987086,199440,40.71410124,-73.98977138,"(40.714101235, -73.989771383)"
699497395,11-04-2015,09:00:00,,,12-28-2015,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,CLOTHING/BOUTIQUE,986979,200016,40.71568225,-73.99015712,"(40.715682251, -73.990157121)"
899203817,11-02-2015,08:00:00,11-02-2015,12:00:00,12-28-2015,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,1017334,175394,40.64803908,-73.88077845,"(40.648039079, -73.880778446)"
210319798,11-02-2015,00:01:00,11-10-2015,00:01:00,12-28-2015,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,1007837,178970,40.6578848,-73.91498973,"(40.657884802, -73.914989733)"
394894088,11-01-2015,00:00:00,12-23-2015,00:00:00,12-28-2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,QUEENS,106,,TRANSIT - NYC SUBWAY,1030121,182368,40.66712415,-73.83465129,"(40.66712415, -73.834651291)"
488962466,10-29-2015,13:45:00,12-28-2015,08:40:00,12-28-2015,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,STORAGE FACILITY,1029947,216446,40.76066087,-73.83504719,"(40.760660869, -73.835047189)"
562331522,10-28-2015,12:00:00,12-27-2015,02:46:00,12-28-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,1014157,181003,40.66344585,-73.89220234,"(40.663445846, -73.892202342)"
109903158,10-28-2015,12:00:00,12-27-2015,14:49:00,12-28-2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,982236,185403,40.67557314,-74.00726218,"(40.675573142, -74.00726218)"
424957102,10-25-2015,02:00:00,,,12-28-2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,1031320,193866,40.69867719,-73.83024898,"(40.698677194, -73.830248978)"
324442151,10-20-2015,09:00:00,,,12-28-2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,BANK,1000471,232477,40.80476491,-73.9414091,"(40.804764914, -73.941409103)"
454149733,10-18-2015,19:30:00,10-18-2015,19:35:00,12-28-2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,47,INSIDE,RESIDENCE - PUBLIC HOUSING,1021171,258135,40.87512633,-73.86649686,"(40.875126333, -73.866496863)"
137807335,10-16-2015,09:00:00,,,12-28-2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,1022205,258535,40.87621982,-73.86275571,"(40.876219824, -73.862755708)"
736218437,10-06-2015,15:30:00,,,12-28-2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,LIQUOR STORE,999800,233322,40.80708541,-73.94383088,"(40.807085412, -73.943830883)"
958939904,10-05-2015,12:00:00,12-27-2015,12:00:00,12-28-2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CHAIN STORE,989444,187870,40.68234321,-73.98127449,"(40.682343206, -73.981274489)"
222018685,10-04-2015,12:00:00,,,12-28-2015,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE-HOUSE,1014743,171664,40.63781034,-73.89013234,"(40.637810337, -73.890132339)"
759158017,10-02-2015,21:00:00,10-02-2015,21:10:00,12-28-2015,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,STORE UNCLASSIFIED,1009141,183299,40.66976338,-73.91027391,"(40.669763375, -73.910273908)"
